SUID	shared name	id	type	entrezgene_id	ENSG_ID	hgnc_symbol	TiO2_24hrs_10_Caco2.logFC	TiO2_24hrs_10_Caco2.P.Value	TiO2_24hrs_100_Caco2.logFC	TiO2_24hrs_100_Caco2.P.Value	TiO2_24hrs_10_SAE.logFC	TiO2_24hrs_10_SAE.P.Value	TiO2_24hrs_100_SAE.logFC	TiO2_24hrs_100_SAE.P.Value	TiO2_24hrs_10_THP1.logFC	TiO2_24hrs_10_THP1.P.Value	TiO2_24hrs_100_THP1.logFC	TiO2_24hrs_100_THP1.P.Value	name	selected
1551	84617	84617	Gene	84617	ENSG00000176014	TUBB6	0.02259093	0.7178922	0.2555108	0.00225828	-0.03001612	0.7376186	-0.09519481	0.3010699	-0.05524565	0.4702596	0.08257084	0.2891438	84617	FALSE
1555	9212	9212	Gene	9212	ENSG00000178999	AURKB	-0.05450476	0.4634573	0.06347944	0.395728	0.1439877	0.1779532	-0.1566999	0.1461009	-0.1056373	0.4449533	0.4412321	0.008795301	9212	FALSE
1557	23526	23526	Gene	23526	ENSG00000180448	ARHGAP45	-0.02552856	0.7710561	0.1816896	0.0616151	-0.1299585	0.0402433	-0.1096035	0.07448395	-0.09777523	0.3353681	0.1031796	0.3107768	23526	FALSE
1574	116985	116985	Gene	116985	ENSG00000186635	ARAP1	0.1536529	0.05901528	0.2701259	0.004236589	-0.1231658	0.08547658	-0.1185721	0.09597305	0.1356504	0.3527709	0.7346477	0.0005024419	116985	FALSE
1575	613	613	Gene	613	ENSG00000186716	BCR	-0.1208031	0.463186	0.001959694	0.990354	0.04677654	0.683465	-0.3098402	0.02042679	-0.3079944	0.4592815	-0.5114227	0.2314028	613	FALSE
1582	51466	51466	Gene	51466	ENSG00000196405	EVL	0.003244912	0.9741099	-0.05150201	0.6092121	0.1216329	0.1442406	-0.2275458	0.01479627	-0.2205079	0.269765	-0.7844978	0.002400126	51466	FALSE
1589	8364	8364	Gene	8364	ENSG00000197061	HIST1H4C	-1.008449	0.006625668	-2.145288	3.853313e-05	0.722343	0.07194884	0.9171815	0.02905069	-0.2166373	0.4224616	-0.7236463	0.0206039	8364	FALSE
1590	1778	1778	Gene	1778	ENSG00000197102	DYNC1H1	0.1517274	0.06473098	0.1980255	0.0226519	-0.2513372	0.04017362	-0.3466526	0.008995105	-0.04655387	0.6940351	-0.2368902	0.06886953	1778	FALSE
1591	6714	6714	Gene	6714	ENSG00000197122	SRC	-0.05894413	0.2789433	0.008362732	0.8737576	-0.1181693	0.1008867	-0.05639506	0.4068722	0.1251487	0.1331636	1.141605	1.189626e-07	6714	FALSE
1597	7278	7278	Gene	7278	ENSG00000198033	TUBA3C	0.01462933	0.8768385	0.21354	0.04498276	-0.1124151	0.3123486	-0.02579508	0.8117133	0.1266219	0.2273102	0.1012855	0.3269662	7278	FALSE
1598	9824	9824	Gene	9824	ENSG00000198826	ARHGAP11A	0.2661838	0.009506259	0.245391	0.01435457	-0.03041315	0.762396	0.00373806	0.9702829	0.1753422	0.06581753	0.1808894	0.05911277	9824	FALSE
1604	2664	2664	Gene	2664	ENSG00000203879	GDI1	0.03145387	0.7357612	0.162443	0.1058035	-0.1245313	0.3379724	-0.1715265	0.196438	0.0502123	0.5737873	0.2782326	0.01035561	2664	FALSE
1609	51517	51517	Gene	51517	ENSG00000213672	NCKIPSD	0.02571759	0.6230248	0.03971233	0.4521196	-0.1147381	0.5018592	-0.3142251	0.08681811	-0.185674	0.1645309	-0.59079	0.0009729149	51517	FALSE
1610	30851	30851	Gene	30851	ENSG00000213977	TAX1BP3	-0.103961	0.1496619	-0.006471588	0.9240267	0.05875396	0.3999479	0.1761317	0.02592768	-0.04114776	0.7256712	-0.5763607	0.0006878788	30851	FALSE
1612	8341	8341	Gene	8341	ENSG00000233822	HIST1H2BN	-0.05815438	0.1639086	-0.04820613	0.2405917	0.228654	0.009296325	0.2890609	0.002372033	-0.0255624	0.7616394	-0.008181991	0.9224684	8341	FALSE
1614	54848	54848	Gene	54848	ENSG00000236699	ARHGEF38	-0.1000412	0.1155053	-0.1437302	0.03373587	0.03804906	0.6692067	-0.0003272919	0.9970528	-0.02565657	0.7722525	0.09431454	0.3014403	54848	FALSE
1618	398	398	Gene	398	ENSG00000242173	ARHGDIG	-0.03507351	0.4166671	-0.0760754	0.09792654	0.1196693	0.09393344	0.1420751	0.05307078	0.1670849	0.0436847	0.189282	0.02624121	398	FALSE
1619	80086	80086	Gene	80086	ENSG00000243910	TUBA4B	0.09322348	0.5162001	0.1784411	0.2281018	0.02605137	0.7530074	0.2218879	0.02134647	0.1019604	0.1306574	0.1075462	0.1133138	80086	FALSE
1620	55766	55766	Gene	55766	ENSG00000246705	H2AFJ	0.2576402	0.04925985	0.1611087	0.1891697	-0.0315796	0.5576318	-0.02120067	0.6923099	0.1328341	0.4551839	0.07906207	0.6532934	55766	FALSE
1625	23380	23380	Gene	23380	ENSG00000266028	SRGAP2	-0.05520882	0.443721	0.1980409	0.01839801	-0.08665719	0.3945563	-0.205957	0.06180037	0.1040612	0.3464968	0.07681951	0.4819916	23380	FALSE
1630	8342	8342	Gene	8342	ENSG00000273703	HIST1H2BM	-0.1614268	0.03765848	-0.07936161	0.2617135	0.2715608	0.01752361	0.1441487	0.1595467	-0.2017467	0.05152106	-0.03752645	0.6858831	8342	FALSE
1631	23191	23191	Gene	23191	ENSG00000273749	CYFIP1	0.004437413	0.9186548	0.01525961	0.7262954	-0.06013593	0.276588	-0.08635473	0.1301835	-0.03906607	0.5693627	-0.1853774	0.02077836	23191	FALSE
1632	8339	8339	Gene	8339	ENSG00000273802	HIST1H2BG	0.3420243	9.861656e-05	0.3297239	0.0001300038	0.03462825	0.4969347	0.02444395	0.6293654	-0.0004122867	0.9988545	0.5362527	0.0873074	8339	FALSE
1633	8355	8355	Gene	8355	ENSG00000273983	HIST1H3G	0.1087071	0.04767615	0.01243393	0.7991156	0.3257716	0.005993753	0.2480571	0.02393727	0.01680859	0.8405707	-0.04295594	0.6095132	8355	FALSE
1638	8353	8353	Gene	8353	ENSG00000274750	HIST1H3E	-0.2447169	0.008208747	-0.09479262	0.2235171	0.1080896	0.06952484	0.1524392	0.01720343	-0.05632168	0.3596382	-0.03265979	0.5892665	8353	FALSE
1640	8354	8354	Gene	8354	ENSG00000275379	HIST1H3I	-0.04184866	0.5405832	0.05364135	0.4359633	-0.2138875	0.01884762	-0.1982287	0.02663138	0.05232038	0.6181317	0.03627146	0.7286701	8354	FALSE
1642	8350	8350	Gene	8350	ENSG00000275714	HIST1H3A	0.04276232	0.4110016	-0.1444774	0.01725993	0.04234033	0.6538422	0.05405092	0.5683624	-0.04544448	0.5807865	-0.1107792	0.1962346	8350	FALSE
1644	8294	8294	Gene	8294	ENSG00000276180	HIST1H4I	-0.5953634	0.00556396	-0.2253084	0.2036305	-0.2609475	0.01277044	-0.2225121	0.02706091	0.1915319	0.1547656	0.1305361	0.3172141	8294	FALSE
1652	8335	8335	Gene	8335	ENSG00000278463	HIST1H2AB	-0.009651162	0.8310576	0.1112264	0.03221109	0.1101348	0.1385649	0.1761391	0.02836663	0.05171794	0.6039174	-0.05327727	0.5932299	8335	FALSE
1657	23072	23072	Gene	23072	ENSG00000002746	HECW1	-0.08114299	0.07892286	-0.07081536	0.1178694	0.1711976	0.02035649	0.09365052	0.1601923	0.03151086	0.6568869	0.06428934	0.3732219	23072	FALSE
1661	864	864	Gene	864	ENSG00000020633	RUNX3	-0.002862811	0.9468203	-0.01713908	0.6909722	-0.07806163	0.375137	-0.05104479	0.5570589	-0.3408599	0.03751379	-0.4854709	0.007066193	864	FALSE
1665	23198	23198	Gene	23198	ENSG00000068878	PSME4	0.07423447	0.213439	-0.01952346	0.732827	-0.07764108	0.2934186	-0.1647456	0.04145621	0.06513342	0.3686802	0.175411	0.03141198	23198	FALSE
1666	55737	55737	Gene	55737	ENSG00000069329	VPS35	0.00910359	0.8823429	-0.1601228	0.02532274	-0.197166	0.1089496	-0.2296877	0.06787499	-0.08594608	0.5134473	0.05958453	0.6484024	55737	FALSE
1667	10681	10681	Gene	10681	ENSG00000069966	GNB5	-0.04994519	0.274243	-0.0358248	0.4252481	-0.1272765	0.02487153	-0.1223368	0.02956072	0.08651695	0.1743564	-0.003322843	0.956044	10681	FALSE
1673	5720	5720	Gene	5720	ENSG00000092010	PSME1	-0.04340137	0.5022438	0.0404062	0.531488	-0.02284342	0.7115306	-0.09201587	0.1577102	-0.02336502	0.7816045	0.2111787	0.02977628	5720	FALSE
1674	26523	26523	Gene	26523	ENSG00000092847	AGO1	-0.14574	0.02980598	-0.07376607	0.2242676	-0.21449	0.03858443	-0.1501202	0.1253174	0.06571117	0.5709877	-0.2902275	0.02903829	26523	FALSE
1677	25776	25776	Gene	25776	ENSG00000100211	CBY1	-0.08059564	0.2053637	-0.02004356	0.742002	-0.1540818	0.08647048	-0.1849249	0.04604904	-0.3670271	0.02746039	-0.460053	0.009352323	25776	FALSE
1678	23112	23112	Gene	23112	ENSG00000100354	TNRC6B	-0.1149215	0.1445077	-0.2200511	0.01359324	0.2045347	0.3270275	0.07513979	0.7124702	-0.1038069	0.4804994	-0.3746186	0.02637022	23112	FALSE
1687	5716	5716	Gene	5716	ENSG00000101843	PSMD10	0.02195379	0.6659263	0.03626882	0.4797228	0.05471374	0.3704354	0.07202457	0.2456954	0.009663878	0.8841859	-0.1856898	0.01833642	5716	FALSE
1688	331	331	Gene	331	ENSG00000101966	XIAP	0.08953429	0.7080725	0.3855126	0.1304404	-0.4383585	0.03227631	-0.2724565	0.1515715	0.03183194	0.8470657	0.3133645	0.08264032	331	FALSE
1689	50855	50855	Gene	50855	ENSG00000102981	PARD6A	0.01563404	0.705418	-0.01637396	0.6922904	-0.05188102	0.4204887	-0.1225898	0.07648195	-0.05870144	0.4857383	-0.2078495	0.03014949	50855	FALSE
1691	166	166	Gene	166	ENSG00000104964	TLE5	0.1208412	0.05042111	0.09924287	0.09677151	0.2160645	0.03923591	0.05066473	0.5875703	-0.0645161	0.6987073	-0.1350269	0.4245803	166	FALSE
1695	8395	8395	Gene	8395	ENSG00000107242	PIP5K1B	0.02370479	0.6708211	-0.07967174	0.1739879	-0.1746979	0.2413926	-0.2798819	0.07488115	0.3343855	0.06339354	1.567261	4.042536e-06	8395	FALSE
1696	80351	80351	Gene	80351	ENSG00000107854	TNKS2	0.2242407	0.03059135	0.1477285	0.1256755	-0.02138645	0.7883764	0.00582629	0.9415979	-0.03891558	0.768583	-2.153436e-05	0.9998698	80351	FALSE
1699	5717	5717	Gene	5717	ENSG00000108671	PSMD11	-0.1135888	0.1137315	-0.2557111	0.00339655	-0.09983752	0.2575066	-0.01993522	0.8149261	-0.02670532	0.6745355	-0.04873639	0.4488003	5717	FALSE
1700	64750	64750	Gene	64750	ENSG00000108854	SMURF2	0.2080142	0.06238212	0.1373635	0.193767	0.1669461	0.05105918	0.05091792	0.5116867	-0.004460137	0.9532298	-0.2978707	0.00303358	64750	FALSE
1705	8724	8724	Gene	8724	ENSG00000112335	SNX3	-0.0649129	0.2358826	-0.08512506	0.1301561	0.02868493	0.576426	0.01421591	0.7805006	-0.0410535	0.5651591	-0.2456087	0.006077504	8724	FALSE
1707	10213	10213	Gene	10213	ENSG00000115233	PSMD14	0.006996276	0.900979	0.05394493	0.3495533	-0.1350074	0.08035086	-0.204759	0.01497968	-0.1044388	0.4239605	-0.09656686	0.4585265	10213	FALSE
1710	79971	79971	Gene	79971	ENSG00000116729	WLS	0.0631158	0.2706778	0.1142276	0.06266177	0.01823688	0.8572895	0.2280041	0.04511938	0.09380332	0.4219768	0.07533705	0.5162088	79971	FALSE
1711	59349	59349	Gene	59349	ENSG00000117153	KLHL12	0.1016453	0.5101342	0.4475599	0.0145156	-0.06318312	0.6482158	-0.3347819	0.03309348	0.09166443	0.5789895	-0.1340126	0.4218911	59349	FALSE
1712	5929	5929	Gene	5929	ENSG00000117222	RBBP5	0.02571507	0.8886688	-0.8697601	0.000887298	0.2653271	0.3255388	0.405348	0.1461173	-0.6849434	0.0008561392	-0.959358	7.549145e-05	5929	FALSE
1714	81847	81847	Gene	81847	ENSG00000118518	RNF146	0.2349273	0.03351179	0.1412563	0.1660136	0.004312271	0.9760808	-0.2097592	0.1671252	-0.1504758	0.2568425	-0.06746878	0.6003211	81847	FALSE
1716	27161	27161	Gene	27161	ENSG00000123908	AGO2	0.115755	0.284795	0.1331662	0.2231927	-0.3984142	0.001647107	-0.2117492	0.04438426	0.02613184	0.779317	0.14271	0.1494795	27161	FALSE
1717	6659	6659	Gene	6659	ENSG00000124766	SOX4	-0.06842947	0.4899	-0.3343361	0.006563349	0.1048952	0.2201703	0.2057205	0.02897732	-0.2321683	0.1292021	-0.6965597	0.0007428533	6659	FALSE
1721	192669	192669	Gene	192669	ENSG00000126070	AGO3	-0.04743305	0.6240211	0.1063979	0.2844003	-0.1463231	0.2351353	-0.06765825	0.5712678	-0.1396388	0.09173846	0.5288651	5.581419e-05	192669	FALSE
1724	2791	2791	Gene	2791	ENSG00000127920	GNG11	-0.1100577	0.3219619	-0.2010772	0.08782721	0.1198364	0.2567596	0.5423351	0.0003472348	0.09899609	0.582701	0.4146636	0.04093288	2791	FALSE
1726	2792	2792	Gene	2792	ENSG00000127928	GNGT1	0.05505145	0.7571296	0.0009628329	0.9956724	0.1195482	0.2370043	-0.1383417	0.1764869	0.3734461	0.00942289	0.1694803	0.1693856	2792	FALSE
1729	10197	10197	Gene	10197	ENSG00000131467	PSME3	-0.01867354	0.6746892	0.00125951	0.9772993	-0.1949509	0.05143336	-0.2413008	0.02125582	0.02690464	0.7291964	0.2037255	0.02436908	10197	FALSE
1730	79412	79412	Gene	79412	ENSG00000131650	KREMEN2	-0.03993594	0.3410661	0.02797968	0.499083	-0.1197382	0.0630686	-0.1395232	0.03539121	-0.005423895	0.9463096	0.1519397	0.08456622	79412	FALSE
1731	5145	5145	Gene	5145	ENSG00000132915	PDE6A	-0.08162605	0.2098686	-0.2598052	0.002003353	0.09180299	0.2370023	-0.01227104	0.869483	-0.1380352	0.1884236	-0.05820207	0.5631196	5145	FALSE
1734	1455	1455	Gene	1455	ENSG00000133275	CSNK1G2	-0.1297705	0.04389785	-0.1434232	0.02931235	-0.006200657	0.9649448	-0.04577546	0.7463026	-0.1380823	0.04901788	-0.3756789	0.0001656321	1455	FALSE
1735	2780	2780	Gene	2780	ENSG00000134183	GNAT2	-0.1008547	0.02866438	-0.120452	0.0125843	0.02472332	0.6726849	0.06737046	0.2640298	0.1277059	0.2784432	0.1319717	0.2637656	2780	FALSE
1736	79577	79577	Gene	79577	ENSG00000134371	CDC73	0.1768483	0.008074694	0.1811896	0.007081266	-0.02640404	0.8171805	0.126412	0.2832782	0.1987269	0.1601204	0.3238482	0.03424619	79577	FALSE
1738	192670	192670	Gene	192670	ENSG00000134698	AGO4	0.1257374	0.04622714	0.0997457	0.1000587	-0.1934879	0.06878098	-0.2419365	0.02928601	0.04281208	0.743853	-0.1532247	0.258679	192670	FALSE
1741	5593	5593	Gene	5593	ENSG00000138669	PRKG2	0.04121742	0.5225452	0.1186257	0.08783469	0.1704939	0.03711565	0.156934	0.05116216	-0.09949787	0.3224076	-0.0778304	0.4338986	5593	FALSE
1742	8549	8549	Gene	8549	ENSG00000139292	LGR5	0.1073244	0.1977387	0.1929765	0.03385568	0.06162316	0.25906	0.07622122	0.1701231	0.02436592	0.7734012	-0.0210876	0.8030968	8549	FALSE
1743	7090	7090	Gene	7090	ENSG00000140332	TLE3	0.04460797	0.4499164	-0.0110123	0.849725	0.01351206	0.7849614	0.008417451	0.8648558	-0.007068401	0.946056	0.6611382	0.0001147568	7090	FALSE
1745	5686	5686	Gene	5686	ENSG00000143106	PSMA5	-0.008891413	0.9251172	0.09142211	0.3462965	0.005389592	0.9443695	0.1315925	0.1127708	0.08426171	0.2891442	0.1936333	0.02942376	5686	FALSE
1746	9580	9580	Gene	9580	ENSG00000143842	SOX13	0.04720992	0.2360295	0.05110492	0.2025506	0.08316969	0.3153753	-0.06080776	0.4571297	0.0937742	0.2090367	0.2771301	0.003159064	9580	FALSE
1755	5701	5701	Gene	5701	ENSG00000161057	PSMC2	0.02403542	0.7380359	-0.1272662	0.1010802	0.06841767	0.5270984	0.007747233	0.9422748	-0.1093039	0.1058097	-0.3978774	0.0001095247	5701	FALSE
1759	6259	6259	Gene	6259	ENSG00000163785	RYK	-0.02519056	0.6024214	0.02817127	0.5609554	-0.117873	0.1079459	-0.06010604	0.3874898	0.04635739	0.4520245	-0.1992571	0.008228659	6259	FALSE
1761	51339	51339	Gene	51339	ENSG00000165617	DACT1	0.03260388	0.5871763	0.06057218	0.3228692	0.02000271	0.7869278	0.03824299	0.6072325	-0.07059987	0.5013535	-0.3256137	0.01041276	51339	FALSE
1774	2783	2783	Gene	2783	ENSG00000172354	GNB2	-0.06722106	0.2560736	-0.06955541	0.2411132	0.07132948	0.6386085	0.01412378	0.9254696	-0.2053508	0.04121492	-0.04201104	0.6375589	2783	FALSE
1775	10524	10524	Gene	10524	ENSG00000172977	KAT5	-0.0500471	0.3575101	0.0263922	0.6213725	-0.1260197	0.1811656	-0.3193277	0.00489869	-0.04915668	0.7283543	0.1836212	0.2137167	10524	FALSE
1777	5707	5707	Gene	5707	ENSG00000173692	PSMD1	-0.0690647	0.4176241	-0.1891841	0.04500529	-0.2016475	0.0556915	-0.2573207	0.02041598	-0.1928378	0.05396008	-0.2706548	0.01257862	5707	FALSE
1779	5708	5708	Gene	5708	ENSG00000175166	PSMD2	0.02019614	0.700406	0.03253323	0.5381329	-0.07922202	0.1933185	-0.1719136	0.01338631	-0.0510707	0.541363	-0.08163421	0.3368244	5708	FALSE
1780	2788	2788	Gene	2788	ENSG00000176533	GNG7	-0.05998401	0.3207278	-0.08872748	0.1545362	-0.0002599656	0.996903	0.03021669	0.653694	-0.1242049	0.3545908	-0.2992834	0.04334569	2788	FALSE
1788	5148	5148	Gene	5148	ENSG00000185527	PDE6G	-0.06261971	0.1920666	-0.03597093	0.4387363	0.1715772	0.00563023	0.1935984	0.002737855	0.1511624	0.1077981	0.01563229	0.8574827	5148	FALSE
1792	8295	8295	Gene	8295	ENSG00000196367	TRRAP	0.09449938	0.1744345	0.1577761	0.03607054	-0.09985663	0.1497943	-0.1857848	0.01638744	0.008112691	0.8873295	0.08980978	0.1413008	8295	FALSE
1794	7088	7088	Gene	7088	ENSG00000196781	TLE1	0.02752216	0.7504613	0.006716043	0.9379693	0.06551027	0.351909	-0.1106134	0.1312068	0.07292367	0.4496108	0.4433855	0.0009874546	7088	FALSE
1795	5718	5718	Gene	5718	ENSG00000197170	PSMD12	0.1312894	0.01514231	0.1780493	0.002853749	0.05836228	0.3423593	0.06394838	0.3004969	0.1919093	0.1268139	0.2645934	0.04561714	5718	FALSE
1797	5696	5696	Gene	5696	ENSG00000204264	PSMB8	-0.06166035	0.2006646	-0.1361587	0.01383418	-0.1441261	0.1057504	-0.1343007	0.1283257	-0.09032743	0.3456193	-0.09420717	0.3263637	5696	FALSE
1798	55366	55366	Gene	55366	ENSG00000205213	LGR4	0.1121667	0.0297842	0.08185864	0.09254031	0.3014908	0.07047593	0.1886826	0.2322902	0.1824597	0.1493841	0.08382172	0.4871486	55366	FALSE
1808	26031	26031	Gene	26031	ENSG00000070882	OSBPL3	0.2731934	0.005050709	0.1554214	0.06553862	-0.1227894	0.1184571	-0.04311052	0.5605014	-0.3165579	0.02072842	-1.805967	7.102107e-08	26031	FALSE
1811	10998	10998	Gene	10998	ENSG00000083807	SLC27A5	0.07846419	0.2080397	0.02316781	0.6981191	-0.2191576	0.00675361	-0.15407	0.03684882	0.1116374	0.09152838	-0.02605416	0.6695348	10998	FALSE
1812	8648	8648	Gene	8648	ENSG00000084676	NCOA1	-0.02800625	0.7396489	-0.2529516	0.0128348	-0.2291431	0.02128035	-0.3076908	0.00454003	-0.05584347	0.7216601	0.1703573	0.2912518	8648	FALSE
1814	10005	10005	Gene	10005	ENSG00000101473	ACOT8	-0.2599846	0.0003486952	-0.1782715	0.004097893	-0.1909712	0.132057	-0.275456	0.04023594	0.01307886	0.9049236	-0.2720409	0.03109784	10005	FALSE
1815	5007	5007	Gene	5007	ENSG00000110048	OSBP	0.09972409	0.1338397	0.09463692	0.1523568	-0.2188941	0.1037425	-0.3130059	0.02896318	-0.06587566	0.3449761	-0.06351083	0.3617133	5007	FALSE
1816	6342	6342	Gene	6342	ENSG00000116171	SCP2	0.01693935	0.6319752	0.01808978	0.6093502	0.08282464	0.262808	0.1250668	0.1042633	0.005206173	0.9397978	-0.3589789	0.0004724192	6342	FALSE
1817	114883	114883	Gene	114883	ENSG00000117859	OSBPL9	-0.06206627	0.2301992	0.03878453	0.4419558	0.1413375	0.08989551	0.05879925	0.4508376	0.01482224	0.8073865	-0.2285409	0.003837976	114883	FALSE
1821	3295	3295	Gene	3295	ENSG00000133835	HSD17B4	-0.01597235	0.7468564	0.01135875	0.8181738	-0.2035781	0.0438519	-0.2100498	0.03877161	-0.07125671	0.3533137	-0.3086413	0.002214324	3295	FALSE
1822	1593	1593	Gene	1593	ENSG00000135929	CYP27A1	-0.07394498	0.2010267	-0.023799	0.6674909	0.01370674	0.8234907	-0.04243496	0.4948903	0.32507	0.1452123	1.148298	0.0003286492	1593	FALSE
1823	570	570	Gene	570	ENSG00000136881	BAAT	-0.05948123	0.3297202	-0.1947972	0.008216594	0.09438866	0.1843891	0.04298577	0.5296857	0.05763721	0.4606429	0.03877796	0.6165772	570	FALSE
1826	114876	114876	Gene	114876	ENSG00000141447	OSBPL1A	-0.219506	0.04058588	-0.5952336	0.0001148266	0.07701076	0.4715077	0.03151606	0.7655187	-0.230148	0.4665937	-0.4349854	0.184761	114876	FALSE
1828	1646	1646	Gene	1646	ENSG00000151632	AKR1C2	-0.1629097	0.1226008	-0.348398	0.005379486	-0.1474109	0.04405989	0.03163489	0.6292758	-0.2003885	0.05552195	-0.2917751	0.01087439	1646	FALSE
1829	1581	1581	Gene	1581	ENSG00000167910	CYP7A1	0.07675655	0.6788334	-0.2609818	0.1797738	0.05805674	0.6438314	-0.03044893	0.8075885	0.1874074	0.2016312	0.5995403	0.001732103	1581	FALSE
1831	9420	9420	Gene	9420	ENSG00000172817	CYP7B1	0.04679068	0.6314761	0.1123144	0.2638982	-0.01597758	0.7786778	0.05248601	0.3658804	0.2282418	0.4647369	0.9230736	0.01308928	9420	FALSE
1833	6256	6256	Gene	6256	ENSG00000186350	RXRA	-0.004979164	0.9303416	0.01996875	0.7267844	0.03341196	0.6454318	-0.05748673	0.4337623	-0.1260704	0.1777486	-0.4474934	0.0005852536	6256	FALSE
1834	1645	1645	Gene	1645	ENSG00000187134	AKR1C1	-0.1646332	0.01139602	-0.3131563	0.0001968482	-0.1597706	0.101944	-0.03665284	0.686808	0.366641	0.03763512	0.1845822	0.2508536	1645	FALSE
1835	8644	8644	Gene	8644	ENSG00000196139	AKR1C3	-0.09041878	0.1604294	-0.1493099	0.03246396	-0.2080619	0.0202434	-0.03852136	0.6171905	-0.06123747	0.6173042	-0.1463328	0.2476816	8644	FALSE
1838	4267	4267	Gene	4267	ENSG00000002586	CD99	-0.01771384	0.6439119	0.01964648	0.6086917	0.08548724	0.2307857	-0.04154399	0.5482378	-0.09881471	0.1532408	-0.1440863	0.04910822	4267	FALSE
1840	7305	7305	Gene	7305	ENSG00000011600	TYROBP	0.009506689	0.9258618	-0.0603793	0.5583731	0.0633453	0.4338798	-0.03413697	0.6694785	-0.08733459	0.2035785	-0.2284152	0.005938579	7305	FALSE
1841	933	933	Gene	933	ENSG00000012124	CD22	0.03177182	0.457739	0.06121667	0.1691892	0.01930106	0.715039	0.01077405	0.8381007	-0.1251322	0.5930226	-0.5212422	0.04657152	933	FALSE
1842	57823	57823	Gene	57823	ENSG00000026751	SLAMF7	-0.1095715	0.1689451	-0.07614847	0.3256797	0.2491203	0.0317898	0.2965494	0.01430498	0.03882444	0.8196229	0.870426	0.0005321794	57823	FALSE
1843	1308	1308	Gene	1308	ENSG00000065618	COL17A1	0.1298551	0.04944182	0.1036646	0.1034836	-0.05423712	0.3474326	-0.06251368	0.282547	-0.002215575	0.97714	0.04482653	0.5658524	1308	FALSE
1844	29121	29121	Gene	29121	ENSG00000069493	CLEC2D	0.1466551	0.2058048	-0.0344791	0.7558094	0.05297305	0.631797	0.1463587	0.203114	0.2038684	0.04528651	0.2529209	0.01817454	29121	FALSE
1845	2213	2213	Gene	2213	ENSG00000072694	FCGR2B	-0.005867714	0.9656905	-0.05878853	0.6681611	-0.1346977	0.1903942	-0.02382575	0.8081961	-0.3094329	0.1294437	-1.286753	7.004089e-05	2213	FALSE
1846	5817	5817	Gene	5817	ENSG00000073008	PVR	0.08109997	0.1272024	0.1318193	0.02320122	-0.004701454	0.9214421	-0.01804938	0.7060239	-0.02067726	0.7993309	-0.004317891	0.9575869	5817	FALSE
1847	3385	3385	Gene	3385	ENSG00000076662	ICAM3	0.03415714	0.7571563	0.1298381	0.2564734	-0.2088325	0.1432376	-0.3448831	0.02612677	-0.243798	0.04444282	-0.9465032	8.468881e-06	3385	FALSE
1848	29992	29992	Gene	29992	ENSG00000085514	PILRA	-0.05103285	0.3330189	0.01229533	0.8108381	0.1211458	0.08576742	0.06947888	0.2982536	0.005262768	0.9485048	0.2815711	0.006265381	29992	FALSE
1850	3383	3383	Gene	3383	ENSG00000090339	ICAM1	0.08998054	0.3620231	0.1738946	0.09650217	-0.08460683	0.1595121	-0.06461632	0.272011	0.03036626	0.8055843	1.104933	7.401753e-06	3383	FALSE
1852	54209	54209	Gene	54209	ENSG00000095970	TREM2	0.0392908	0.5032136	0.09828684	0.1150977	0.1471307	0.01927397	0.1324816	0.03078181	-0.2482377	0.06187782	-1.050346	8.81846e-06	54209	FALSE
1854	8174	8174	Gene	8174	ENSG00000099866	MADCAM1	0.05295046	0.5246528	0.06143045	0.4622557	0.2342597	0.01112648	0.1815484	0.03615306	0.03416275	0.6895663	0.1182719	0.1871301	8174	FALSE
1855	958	958	Gene	958	ENSG00000101017	CD40	0.02133109	0.6691628	0.03219661	0.5217433	0.01517364	0.747342	0.04149046	0.3870197	0.2604936	0.009240902	1.206939	1.032922e-07	958	FALSE
1856	959	959	Gene	959	ENSG00000102245	CD40LG	0.1069499	0.04431995	0.07106403	0.1550087	0.03370087	0.6106731	0.1156411	0.1029274	0.07450588	0.5041572	0.01747714	0.8739501	959	FALSE
1862	945	945	Gene	945	ENSG00000105383	CD33	0.05424881	0.4368921	0.1301429	0.08277658	0.1806347	0.02303404	0.1246637	0.09253766	-0.3419656	0.03308955	-0.6652855	0.0008711999	945	FALSE
1863	946	946	Gene	946	ENSG00000105492	SIGLEC6	0.13331	0.06662874	0.1485206	0.04520684	0.2572329	0.0005314251	0.02824366	0.5848318	0.08595357	0.3419505	-0.0003981104	0.9963929	946	FALSE
1864	8778	8778	Gene	8778	ENSG00000105501	SIGLEC5	0.2346745	0.05855797	0.06033572	0.5912199	0.363541	0.002244006	0.3032445	0.006631454	0.3067867	0.1085323	-0.2202709	0.2327292	8778	FALSE
1865	10990	10990	Gene	10990	ENSG00000105609	LILRB5	-0.02316373	0.8449736	-0.009059198	0.9389855	0.05863225	0.5330617	-0.03767031	0.686922	0.1869053	0.01917981	-0.06638742	0.3376762	10990	FALSE
1867	3384	3384	Gene	3384	ENSG00000108622	ICAM2	0.01274385	0.8153952	0.1585668	0.0151948	0.00798941	0.8972371	0.02647953	0.6700472	0.0007635656	0.9970291	-0.2087515	0.3227068	3384	FALSE
